shot_id1,player1,stroke_type1,spin_type1,shot_id2,player2,stroke_type2,spin_type2,dtw_distance
roger_federer_fh_ts_30,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,67.54683835550259
roger_federer_fh_ts_17,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,67.55142571491783
rafael_nadal_fh_ts_26,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,67.88303762367428
roger_federer_fh_ts_08,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,67.91777596862894
roger_federer_fh_ts_07,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,67.95934056270315
rafael_nadal_fh_ts_83,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,68.44194374512111
rafael_nadal_fh_ts_30,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,68.48536381780815
roger_federer_fh_ts_07,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,68.81592600912735
roger_federer_fh_ts_17,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,68.92584909800203
roger_federer_fh_ts_10,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,68.94184123418687
rafael_nadal_fh_ts_84,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,69.03159775558218
roger_federer_fh_ts_15,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,69.21079043077894
carlos_alcaraz_fh_ts_15,Carlos Alcaraz,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,69.33411485973807
novak_djokovic_fh_ts_12,Novak Djokovic,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,69.36227875724519
rafael_nadal_fh_ts_68,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,69.61969414174446
carlos_alcaraz_fh_ts_16,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,69.76388241314366
rafael_nadal_fh_ts_13,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,70.61211279668537
roger_federer_fh_ts_01,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,70.64804374930937
roger_federer_fh_ts_14,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,71.0003441661703
rafael_nadal_fh_ts_51,Rafael Nadal,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,71.3443783672078
carlos_alcaraz_fh_ts_17,Carlos Alcaraz,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,71.3860474057276
rafael_nadal_fh_ts_25,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,71.47448013965403
rafael_nadal_fh_ts_35,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,71.98156222237158
carlos_alcaraz_fh_ts_10,Carlos Alcaraz,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,72.11065129459732
rafael_nadal_fh_ts_01,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,72.1989885964433
roger_federer_fh_ts_18,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,72.26362885284072
carlos_alcaraz_fh_ts_19,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,72.39390892711693
roger_federer_fh_ts_30,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,72.48004329783015
carlos_alcaraz_fh_ts_10,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,72.56380005003051
rafael_nadal_fh_ts_36,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,72.59131953171291
roger_federer_fh_ts_04,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,72.74388917792793
roger_federer_fh_ts_15,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,72.80121148997337
roger_federer_fh_ts_07,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,73.9825779758755
roger_federer_fh_ts_20,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,73.99503554140925
novak_djokovic_fh_ts_01,Novak Djokovic,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,74.10790851702856
roger_federer_fh_ts_13,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,74.12387317744235
rafael_nadal_fh_ts_34,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,74.60287774048268
roger_federer_fh_ts_29,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,74.78655101886464
roger_federer_fh_ts_12,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,74.89949439346992
roger_federer_fh_ts_16,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,74.93293592859979
roger_federer_fh_ts_09,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,75.04740377557442
rafael_nadal_fh_ts_40,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,75.05883836504714
rafael_nadal_fh_ts_11,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,75.48114808068837
roger_federer_fh_ts_26,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,75.56647216574679
rafael_nadal_fh_ts_32,Rafael Nadal,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,75.60710903083043
rafael_nadal_fh_ts_32,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,75.86385628997954
roger_federer_fh_ts_19,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,75.87557463616996
carlos_alcaraz_fh_ts_08,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,76.23445747239313
roger_federer_fh_ts_18,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,76.31062965085019
carlos_alcaraz_fh_ts_06,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,76.34924253947558
roger_federer_fh_ts_24,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,76.98918497764538
roger_federer_fh_ts_19,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,77.11890957885517
rafael_nadal_fh_ts_23,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,77.32451004512235
roger_federer_fh_ts_20,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,77.33944557362258
roger_federer_fh_ts_12,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,77.38502463289763
roger_federer_fh_ts_29,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,77.38724988518653
roger_federer_fh_ts_19,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,77.62484045673816
roger_federer_fh_ts_04,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,77.82391208281375
roger_federer_fh_ts_16,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,77.91472182104998
rafael_nadal_fh_ts_70,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,77.9945881868938
roger_federer_fh_ts_13,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,78.12712311439279
novak_djokovic_fh_ts_07,Novak Djokovic,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,78.16164415707924
roger_federer_fh_ts_08,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,78.27808019764569
novak_djokovic_fh_ts_03,Novak Djokovic,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,78.34076640165617
rafael_nadal_fh_ts_78,Rafael Nadal,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,78.43746172143187
carlos_alcaraz_fh_ts_17,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,78.83733406540932
carlos_alcaraz_fh_ts_16,Carlos Alcaraz,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,79.23470935169287
roger_federer_fh_ts_03,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,79.24528716599218
roger_federer_fh_ts_03,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,79.26420397066016
roger_federer_fh_ts_26,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,79.27703301788371
roger_federer_fh_ts_24,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,79.32545480084136
roger_federer_fh_ts_14,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,79.75519423380088
rafael_nadal_fh_ts_06,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,79.87506270183526
roger_federer_fh_ts_10,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,80.07315418413745
rafael_nadal_fh_ts_71,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,80.13254068129267
roger_federer_fh_ts_11,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,81.40250183247478
roger_federer_fh_ts_29,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,81.40371537614406
roger_federer_fh_ts_28,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,81.65635531376068
novak_djokovic_fh_ts_05,Novak Djokovic,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,82.61297006119727
novak_djokovic_fh_ts_07,Novak Djokovic,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,82.77195835965564
novak_djokovic_fh_ts_08,Novak Djokovic,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,82.80311436276905
carlos_alcaraz_fh_ts_17,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,83.31114503396925
rafael_nadal_fh_ts_65,Rafael Nadal,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,83.34289623036155
rafael_nadal_fh_ts_14,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,83.84319320858255
roger_federer_fh_ts_01,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,84.10714939526885
carlos_alcaraz_fh_ts_10,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,84.3304719208691
carlos_alcaraz_fh_ts_08,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,84.57486046276253
roger_federer_fh_ts_16,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,84.639338456868
roger_federer_fh_ts_04,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,84.999134912612
roger_federer_fh_ts_17,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,85.0210680364397
roger_federer_fh_ts_06,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,85.121374079374
roger_federer_fh_ts_28,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,85.51957580292829
novak_djokovic_fh_ts_15,Novak Djokovic,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,85.88736240340353
roger_federer_fh_ts_21,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,86.32900614112754
carlos_alcaraz_fh_ts_06,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,86.38682545702332
roger_federer_fh_ts_30,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,86.40155536619328
roger_federer_fh_ts_26,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,86.54038045007634
roger_federer_fh_ts_25,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,86.61139323571186
rafael_nadal_fh_ts_70,Rafael Nadal,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,86.8103586841165
roger_federer_fh_ts_11,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,87.0625946077895
roger_federer_fh_ts_05,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,87.14867801273539
novak_djokovic_fh_ts_12,Novak Djokovic,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,87.16101794582559
roger_federer_fh_ts_06,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,87.24156527923971
novak_djokovic_fh_ts_05,Novak Djokovic,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,88.29737392316062
roger_federer_fh_ts_08,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,88.61676069104898
roger_federer_fh_ts_01,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,89.27432180305244
roger_federer_fh_ts_23,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,89.33385009498012
roger_federer_fh_ts_23,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,89.5959245827093
roger_federer_fh_ts_11,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,90.06047394816174
carlos_alcaraz_fh_ts_07,Carlos Alcaraz,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,90.52030629796893
roger_federer_fh_ts_05,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,90.56124936342897
roger_federer_fh_ts_22,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,90.57327214556229
carlos_alcaraz_fh_ts_23,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,90.70674466449351
rafael_nadal_fh_ts_03,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,90.71116129263432
roger_federer_fh_ts_28,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,90.76872508157092
carlos_alcaraz_fh_ts_07,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,90.79024393504403
rafael_nadal_fh_ts_64,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,90.9269506359239
rafael_nadal_fh_ts_78,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,91.53992767857417
roger_federer_fh_ts_21,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,91.61444631771222
novak_djokovic_fh_ts_08,Novak Djokovic,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,91.7736649775803
novak_djokovic_fh_ts_01,Novak Djokovic,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,91.80908838134883
roger_federer_fh_ts_21,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,91.99829219920568
carlos_alcaraz_fh_ts_03,Carlos Alcaraz,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,92.32766408923636
carlos_alcaraz_fh_ts_09,Carlos Alcaraz,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,92.47020676933685
novak_djokovic_fh_ts_03,Novak Djokovic,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,92.65017780242326
carlos_alcaraz_fh_ts_03,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,92.71686495402132
carlos_alcaraz_fh_ts_13,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,92.725029305168
rafael_nadal_fh_ts_31,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,92.72598094651686
roger_federer_fh_ts_03,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,92.78798129222415
roger_federer_fh_ts_22,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,92.83066079496464
novak_djokovic_fh_ts_05,Novak Djokovic,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,92.90510134357318
rafael_nadal_fh_ts_49,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,93.79137623017566
novak_djokovic_fh_ts_13,Novak Djokovic,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,93.96180099534908
novak_djokovic_fh_ts_11,Novak Djokovic,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,94.17962801788508
novak_djokovic_fh_ts_08,Novak Djokovic,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,94.43355801785192
novak_djokovic_fh_ts_11,Novak Djokovic,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,94.75927429199261
roger_federer_fh_ts_22,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,94.98859685228813
carlos_alcaraz_fh_ts_07,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,95.17683157351803
carlos_alcaraz_fh_ts_13,Carlos Alcaraz,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,95.55156793020792
carlos_alcaraz_fh_ts_15,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,95.59299475276083
carlos_alcaraz_fh_ts_19,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,96.0706869061928
roger_federer_fh_ts_25,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,96.35050328669735
roger_federer_fh_ts_27,Roger Federer,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,96.49829744309399
rafael_nadal_fh_ts_56,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,96.67801962539254
roger_federer_fh_ts_06,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,96.76569928614691
novak_djokovic_fh_ts_07,Novak Djokovic,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,97.04095420234049
roger_federer_fh_ts_27,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,98.266634798429
carlos_alcaraz_fh_ts_12,Carlos Alcaraz,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,99.19445767650569
carlos_alcaraz_fh_ts_16,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,99.2990191224944
carlos_alcaraz_fh_ts_09,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,100.37991880050534
carlos_alcaraz_fh_ts_18,Carlos Alcaraz,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,100.788146575092
rafael_nadal_fh_ts_85,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,101.03292087024788
novak_djokovic_fh_ts_11,Novak Djokovic,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,101.08166603896835
carlos_alcaraz_fh_ts_11,Carlos Alcaraz,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,101.46513689663986
rafael_nadal_fh_ts_49,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,101.60984265677031
rafael_nadal_fh_ts_86,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,101.8602942218779
roger_federer_fh_ts_23,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,101.86692605038728
novak_djokovic_fh_ts_03,Novak Djokovic,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,101.88538819335855
rafael_nadal_fh_ts_72,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,102.02303417463169
rafael_nadal_fh_ts_56,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,102.33443324081274
rafael_nadal_fh_ts_05,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,102.83311127545556
carlos_alcaraz_fh_ts_12,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,102.833765099412
roger_federer_fh_ts_24,Roger Federer,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,103.11646475322742
carlos_alcaraz_fh_ts_14,Carlos Alcaraz,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,103.19467261202776
novak_djokovic_fh_ts_12,Novak Djokovic,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,103.21019401259154
rafael_nadal_fh_ts_60,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,103.39721404118495
carlos_alcaraz_fh_ts_08,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,103.57118500941391
carlos_alcaraz_fh_ts_23,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,103.7909945115004
rafael_nadal_fh_ts_33,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,103.86672341303789
rafael_nadal_fh_ts_75,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,103.9774188877851
rafael_nadal_fh_ts_86,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,104.19253477527643
roger_federer_fh_ts_27,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,104.2286957349233
rafael_nadal_fh_ts_29,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,104.3405041266989
rafael_nadal_fh_ts_48,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,104.47803027079702
novak_djokovic_fh_ts_13,Novak Djokovic,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,104.71014450482662
rafael_nadal_fh_ts_85,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,104.79932735175866
rafael_nadal_fh_ts_09,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,104.81371320623036
rafael_nadal_fh_ts_19,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,104.82389749240278
rafael_nadal_fh_ts_88,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,104.95423644106128
rafael_nadal_fh_ts_73,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,105.26405139685633
